排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
429,预盈预增,BK0571,4489.96,-150.03,-3.23,17329157120000,3.26,139,1171,山东华鹏,9.98
453,创投,BK0506,14846.78,-496.17,-3.23,4576973568000,3.26,27,269,群兴玩具,9.98
82,世界杯,BK1105,1583.5,-52.86,-3.23,2522498800000,2.44,1,18,中国移动,-0.07
116,智慧灯杆,BK1069,1439.12,-48.15,-3.24,139215985000,6.09,2,23,时空科技,9.98
415,参股新三板,BK0600,2459.16,-82.43,-3.24,1455570096000,3.68,6,97,蒙草生态,6.09
401,通用航空,BK0625,5497.87,-183.83,-3.24,1074227392000,1.96,3,38,华夏幸福,0.75
346,券商概念,BK0711,1087.66,-36.54,-3.25,3970283264000,1.67,0,56,海通证券,0.0
369,燃料电池,BK0682,3233.43,-108.71,-3.25,2618874480000,2.9,16,130,原尚股份,9.98
45,高压快充,BK1144,1110.78,-37.48,-3.26,410561840000,5.36,6,37,万马股份,10.02
73,跨境电商,BK1115,1319.78,-44.56,-3.27,1402433040000,4.08,16,115,海南椰岛,10.03
375,蓝宝石,BK0674,2524.59,-85.27,-3.27,544623568000,3.06,1,19,东尼电子,9.99
377,彩票概念,BK0671,2328.59,-80.17,-3.33,376292656000,3.44,3,19,海南椰岛,10.03
362,基因测序,BK0693,1826.28,-63.11,-3.34,546201888000,4.05,4,49,华大智造,4.61
46,空间计算,BK1143,1247.91,-43.47,-3.37,151359365000,6.38,2,22,宏景科技,20.01
329,深股通,BK0804,1009.18,-35.28,-3.38,30085057024000,3.07,133,1229,潜能恒信,20.03
292,纾困概念,BK0851,1594.28,-55.73,-3.38,429638208000,4.86,6,45,山东华鹏,9.98
441,QFII重仓,BK0535,16809.57,-592.46,-3.4,3141206576000,2.78,29,240,凯旺科技,20.01
156,宁组合,BK1000,532.71,-18.79,-3.41,4350028288000,1.69,0,24,亿纬锂能,-0.7
42,SPD概念,BK1147,898.24,-31.77,-3.42,68028935000,2.46,0,11,英特集团,-1.21
208,屏下摄像,BK0947,1032.52,-36.62,-3.43,556698096000,1.91,0,10,*ST合泰,-0.49
197,虚拟电厂,BK0958,1789.18,-63.8,-3.44,629154880000,2.86,4,47,奥 特 迅,10.02
354,超级电容,BK0703,3460.92,-123.61,-3.45,612622080000,2.52,1,32,仙鹤股份,5.03
394,互联金融,BK0637,4749.02,-170.21,-3.46,19258797568000,0.77,17,194,天利科技,6.18
93,钙钛矿电池,BK1094,736.89,-26.57,-3.48,594474416000,1.86,2,30,*ST中利,2.86
304,独角兽,BK0835,1723.39,-62.84,-3.52,5120448256000,3.3,14,111,*ST富润,4.1
67,血氧仪,BK1122,926.78,-33.86,-3.52,131768600000,2.81,0,14,中科美菱,-0.2
4,首发经济,BK1186,943.64,-34.82,-3.56,306208928000,6.53,8,31,欧圣电气,4.9
319,大飞机,BK0814,1304.71,-48.39,-3.58,1840035952000,2.62,4,97,旋极信息,3.55
344,2025规划,BK0713,952.98,-35.63,-3.6,3988985120000,2.25,7,75,有研新材,9.99
348,赛马概念,BK0709,682.24,-25.46,-3.6,18414030000,4.77,0,4,中体产业,-1.5
220,中芯概念,BK0935,1296.31,-48.64,-3.62,2498311632000,3.59,6,56,至纯科技,10.0
79,科创板做市股,BK1108,959.97,-36.03,-3.62,1871968768000,1.63,2,40,世华科技,3.08
389,上海自贸,BK0643,2908.73,-109.5,-3.63,918891872000,0.87,0,34,上港集团,-0.54
74,复合集流体,BK1113,803.34,-30.51,-3.66,190232042000,4.19,1,24,光华科技,0.31
215,网红直播,BK0940,664.88,-25.38,-3.68,1661640512000,5.04,14,117,好想你,9.97
172,核污染防治,BK0983,1207.38,-46.31,-3.69,376623904000,1.46,0,30,融发核电,0.0
41,BC电池,BK1148,856.89,-33.25,-3.74,380688848000,2.4,0,22,永和智控,-0.89
170,换电概念,BK0985,1329.87,-51.81,-3.75,831874704000,2.77,6,43,中恒电气,2.42
85,空气能热泵,BK1102,1283.27,-50.21,-3.77,1155173648000,3.54,2,30,长虹美菱,1.49
178,碳化硅,BK0977,1313.71,-51.71,-3.79,555847696000,3.69,1,35,东尼电子,9.99
199,eSIM,BK0956,1618.36,-63.77,-3.79,340565472000,2.69,2,8,ST天喻,1.11
325,军民融合,BK0808,1503.72,-59.34,-3.8,2783635408000,3.34,5,177,青矩技术,3.16
15,玻璃基板,BK1175,1350.87,-53.56,-3.81,528110928000,2.9,3,32,天马新材,6.04
195,无线充电,BK0960,2525.66,-100.42,-3.82,2205444800000,4.03,3,39,东尼电子,9.99
169,CAR-T细胞疗法,BK0986,926.47,-37.14,-3.85,429721616000,3.03,1,22,新开源,0.51
437,深圳特区,BK0549,31369.45,-1262.23,-3.87,9583126016000,2.65,25,319,奥 特 迅,10.02
462,军工,BK0490,59937.26,-2417.56,-3.88,5952900096000,3.6,29,475,襄阳轴承,10.0
393,创业成份,BK0638,1746.35,-70.69,-3.89,6079334144000,3.15,5,95,湖南裕能,4.74
432,股权激励,BK0567,2862.64,-116.17,-3.9,4529293824000,3.39,20,188,恒为科技,9.99
404,3D打印,BK0619,5293.6,-216.79,-3.93,622648960000,4.57,6,58,有研新材,9.99
135,IGBT概念,BK1048,783.05,-32.19,-3.95,2124664864000,2.43,3,35,ST华微,4.85
151,专精特新,BK1005,1147.8,-47.37,-3.96,4729825792000,4.94,71,704,至纯科技,10.0
34,小米汽车,BK1155,1358.87,-56.81,-4.01,3551534592000,3.62,7,64,海泰科,20.0
252,CRO,BK0899,1313.53,-55.23,-4.04,522118912000,2.75,1,37,*ST普利,3.23
218,蚂蚁概念,BK0937,720.62,-30.31,-4.04,4910859264000,0.89,3,53,永安行,1.98
424,LED,BK0580,3213.28,-135.86,-4.06,1363656224000,3.41,6,88,汇成股份,7.84
303,互联医疗,BK0837,996.02,-42.31,-4.07,4912778496000,2.9,5,95,延华智能,10.01
141,职业教育,BK1022,1230.42,-52.32,-4.08,645504144000,5.79,8,64,好想你,9.97
37,高带宽内存,BK1152,1006.25,-42.89,-4.09,149829564000,7.02,1,12,天马新材,6.04
298,富士康,BK0842,1693.49,-72.58,-4.11,454519712000,3.69,3,31,东尼电子,9.99
251,新能源车,BK0900,1843.08,-78.92,-4.11,11822908672000,3.76,45,566,群兴玩具,9.98
301,知识产权,BK0839,1792.89,-77.0,-4.12,365524032000,4.54,3,39,金博股份,10.73
295,影视概念,BK0847,864.73,-37.3,-4.14,594463120000,3.31,6,58,中胤时尚,4.7
250,3D摄像头,BK0901,1620.75,-70.14,-4.15,655714592000,2.75,0,11,*ST合泰,-0.49
56,ERP概念,BK1133,1243.9,-54.0,-4.16,264322884000,5.86,1,16,赛意信息,16.36
370,智能家居,BK0680,2608.03,-113.42,-4.17,3608699136000,3.91,9,147,良信股份,2.85
335,创业板综,BK0742,1446.64,-63.03,-4.18,13301092352000,5.49,101,1267,凯旺科技,20.01
261,MLCC,BK0890,1860.98,-81.35,-4.19,209922907000,2.82,0,14,火炬电子,-1.33
52,存储芯片,BK1137,1407.46,-61.69,-4.2,1118278608000,6.95,3,53,同有科技,8.15
365,阿里概念,BK0689,2422.78,-106.15,-4.2,3292204816000,3.69,17,114,城地香江,6.0
385,智能电视,BK0656,1145.82,-50.18,-4.2,290796464000,3.55,1,13,锦富技术,0.54
204,刀片电池,BK0951,2270.18,-99.73,-4.21,1183572544000,6.51,1,12,紫江企业,2.7
203,第三代半导体,BK0952,1347.71,-59.76,-4.25,1731681440000,4.64,6,104,东尼电子,9.99
337,高送转,BK0723,3591.59,-161.26,-4.3,3483252768000,3.84,16,198,津荣天宇,11.4
162,空间站概念,BK0994,1519.95,-68.48,-4.31,194465626000,5.21,1,19,旋极信息,3.55
267,光刻机(胶),BK0884,2606.02,-117.57,-4.32,814293328000,4.59,4,80,宝通科技,5.15
29,柔性屏(折叠屏),BK1160,1392.68,-63.01,-4.33,1004645296000,3.39,5,68,晶华新材,9.98
249,MiniLED,BK0902,1707.2,-77.43,-4.34,923210416000,2.6,2,58,GQY视讯,20.06
23,低空经济,BK1166,1392.92,-63.44,-4.36,3356414848000,4.42,16,225,宁波建工,10.05
247,广电,BK0904,1434.83,-66.36,-4.42,241279754000,2.8,1,27,佳创视讯,1.95
281,电子烟,BK0865,1813.18,-84.13,-4.43,999768400000,3.7,3,48,华宝股份,3.69
192,商业航天,BK0963,1507.52,-69.9,-4.43,1597526848000,4.65,9,145,云南锗业,4.63
300,OLED,BK0840,2490.92,-115.35,-4.43,2113638592000,3.65,4,125,有研新材,9.99
7,谷子经济,BK1183,1019.63,-47.34,-4.44,528493040000,5.98,4,56,好想你,9.97
235,半导体概念,BK0917,1612.54,-75.06,-4.45,8051529984000,3.36,16,327,至纯科技,10.0
159,NFT概念,BK0997,1494.11,-69.56,-4.45,505586192000,4.93,4,52,ST证通,3.3
26,可控核聚变,BK1163,1222.36,-57.16,-4.47,391993968000,2.86,1,21,辰光医疗,2.37
309,区块链,BK0830,1070.58,-50.16,-4.48,8338678016000,2.29,19,213,群兴玩具,9.98
400,智慧城市,BK0628,5186.55,-244.89,-4.51,2610848160000,4.8,20,196,延华智能,10.01
114,跨境支付,BK1071,1591.96,-75.36,-4.52,11497955328000,0.42,2,48,*ST仁东,3.49
179,被动元件,BK0976,1266.03,-59.87,-4.52,391327136000,3.32,1,26,高斯贝尔,2.35
435,物联网,BK0554,14317.34,-679.34,-4.53,8315412224000,4.34,30,335,延华智能,10.01
230,数据中心,BK0922,1757.9,-83.38,-4.53,6428645888000,4.28,22,185,天正电气,9.96
47,裸眼3D,BK1142,1051.24,-49.91,-4.53,303303216000,2.55,2,21,佳创视讯,1.95
33,PEEK材料概念,BK1156,1234.98,-58.74,-4.54,267933837000,4.4,1,25,沃特股份,0.78
353,无人机,BK0704,2002.57,-95.37,-4.55,2641164336000,4.43,9,161,中电兴发,9.96
126,电子纸概念,BK1057,1062.05,-50.85,-4.57,351589184000,1.65,0,14,*ST合泰,-0.49
434,移动支付,BK0556,11607.28,-559.58,-4.6,3435274592000,3.45,5,68,*ST仁东,3.49
124,百元股,BK1059,639.48,-31.01,-4.62,13203400704000,2.61,10,91,百济神州-U,5.49
452,网络游戏,BK0509,12126.56,-587.29,-4.62,1009578112000,5.42,4,67,宝通科技,5.15
290,电子竞技,BK0853,1309.95,-63.51,-4.62,2974372832000,2.46,1,35,北辰实业,2.81
134,EDR概念,BK1049,1547.62,-75.18,-4.63,292703776000,4.33,1,13,富临运业,6.07
140,培育钻石,BK1023,1123.38,-54.54,-4.63,138620971000,3.03,0,14,豫园股份,-0.88
323,工业4.0,BK0810,2339.8,-113.5,-4.63,2777295568000,3.9,8,123,延华智能,10.01
274,ETC,BK0875,1631.42,-79.16,-4.63,375650576000,3.7,3,41,新疆交建,2.33
388,特斯拉,BK0644,5107.68,-248.31,-4.64,4770997504000,3.89,7,202,蓝帆医疗,9.98
286,超清视频,BK0859,1853.8,-90.86,-4.67,2516237248000,3.38,4,95,苏州科达,5.59
207,MicroLED,BK0948,1010.83,-49.53,-4.67,466942960000,2.26,0,21,新相微,-1.08
399,北斗导航,BK0629,5452.66,-268.42,-4.69,919782528000,3.92,4,74,富临运业,6.07
381,苹果概念,BK0666,3057.59,-151.42,-4.72,2805978000000,2.97,9,119,东尼电子,9.99
94,汽车一体化压铸,BK1093,1171.52,-58.1,-4.73,342159488000,5.11,1,28,三祥新材,10.0
397,大数据,BK0634,4955.4,-246.77,-4.74,5257809920000,5.14,27,282,延华智能,10.01
171,华为汽车,BK0984,1931.31,-96.01,-4.74,1635174256000,4.05,4,98,海泰科,20.0
97,汽车热管理,BK1089,1656.94,-82.45,-4.74,818940176000,6.77,6,73,津荣天宇,11.4
380,国家安防,BK0667,2889.78,-144.73,-4.77,1703960400000,5.39,8,114,实达集团,10.09
347,量子通信,BK0710,2420.37,-121.82,-4.79,1378148880000,3.43,2,48,苏州科达,5.59
332,增强现实,BK0801,1145.97,-57.77,-4.8,656802704000,5.85,3,42,GQY视讯,20.06
289,华为概念,BK0854,3409.33,-172.85,-4.83,13671935232000,4.27,48,673,凯旺科技,20.01
198,拼多多概念,BK0957,1211.19,-61.51,-4.83,142855705000,5.11,2,23,爱婴室,3.57
88,轮毂电机,BK1099,914.02,-46.73,-4.86,57701107000,4.01,1,7,威孚高科,0.84
390,手游概念,BK0642,1230.94,-62.91,-4.86,790519952000,5.01,3,47,宝通科技,5.15
306,小米概念,BK0833,1838.59,-93.84,-4.86,3244131264000,3.9,11,199,大位科技,6.31
246,传感器,BK0905,1681.53,-85.83,-4.86,1513585776000,5.72,5,91,中电兴发,9.96
3,小红书概念,BK1187,1077.03,-55.19,-4.87,464450912000,7.29,2,59,每日互动,1.97
20,AI制药,BK1170,1130.86,-58.18,-4.89,290270976000,3.74,0,26,健康元,-1.4
32,飞行汽车(eVTOL),BK1157,1748.17,-89.79,-4.89,824355104000,5.72,4,67,金博股份,10.73
196,数字阅读,BK0959,1555.72,-80.05,-4.89,191578040000,2.44,0,19,凤凰传媒,-1.04
59,时空大数据,BK1130,1273.09,-65.65,-4.9,208287893000,10.29,2,23,中电兴发,9.96
236,氮化镓,BK0916,1271.28,-65.9,-4.93,974168608000,4.27,1,48,中恒电气,2.42
343,5G概念,BK0714,1253.45,-65.09,-4.94,8222971648000,3.56,19,306,万马股份,10.02
271,UWB概念,BK0880,1592.01,-82.84,-4.95,411269248000,3.46,2,18,中电兴发,9.96
307,工业互联,BK0832,2158.82,-112.33,-4.95,4452595712000,3.86,16,176,赛意信息,16.36
65,毫米波概念,BK1124,1458.24,-76.72,-5.0,547577984000,5.17,2,39,紫江企业,2.7
64,电子后视镜,BK1125,1556.17,-81.89,-5.0,395596336000,3.19,1,22,ST数源,0.88
248,云游戏,BK0903,1286.35,-67.7,-5.0,342698336000,6.04,2,24,宝通科技,5.15
253,胎压监测,BK0898,2084.01,-110.15,-5.02,317964464000,3.83,0,28,华达科技,-0.54
149,植物照明,BK1007,980.2,-51.85,-5.02,161788603000,4.04,0,18,得邦照明,-1.34
231,天基互联,BK0921,1364.18,-72.33,-5.04,511914048000,4.15,1,39,万通发展,0.85
384,在线教育,BK0662,2128.78,-113.59,-5.07,1522549424000,5.55,6,112,沐邦高科,6.59
240,远程办公,BK0912,1523.78,-81.42,-5.07,785474560000,5.5,2,37,苏州科达,5.59
331,无人驾驶,BK0802,1747.37,-93.3,-5.07,5838529280000,3.47,14,228,凯众股份,9.99
232,车联网(车路云),BK0920,1410.41,-75.66,-5.09,5716535040000,3.23,10,208,富临运业,6.07
270,3D玻璃,BK0881,1249.43,-67.07,-5.09,317804752000,4.85,1,17,华映科技,2.96
260,国产芯片,BK0891,3139.43,-168.65,-5.1,10183311360000,4.02,17,347,有研新材,9.99
183,快手概念,BK0972,1604.44,-86.32,-5.11,287063168000,8.99,2,30,*ST富润,4.1
338,虚拟现实,BK0722,1089.72,-58.73,-5.11,3540165456000,4.65,12,214,苏州科达,5.59
333,人工智能,BK0800,1586.74,-85.68,-5.12,9998530560000,4.69,37,563,至纯科技,10.0
191,6G概念,BK0964,1322.5,-71.4,-5.12,506546784000,4.29,0,27,海格通信,-0.71
425,云计算,BK0579,3176.52,-172.62,-5.15,8401078016000,4.41,20,216,宏景科技,20.01
60,数字水印,BK1129,1071.9,-58.61,-5.18,110966212000,6.08,2,15,ST证通,3.3
233,RCS概念,BK0919,1389.0,-77.18,-5.26,215238608000,5.31,2,21,天利科技,6.18
55,算力概念,BK1134,1620.58,-90.08,-5.27,6781858816000,4.24,13,131,群兴玩具,9.98
27,AI手机,BK1162,1509.21,-84.63,-5.31,866003152000,5.44,2,32,安利股份,2.85
296,百度概念,BK0845,1714.6,-96.36,-5.32,2659789536000,5.58,12,136,天正电气,9.96
39,新型工业化,BK1150,1183.8,-66.65,-5.33,1635663984000,4.92,4,87,恒为科技,9.99
391,智能穿戴,BK0641,3167.86,-178.66,-5.34,2856077424000,4.05,3,115,实达集团,10.09
173,电子车牌,BK0982,1384.5,-78.24,-5.35,165153956000,5.98,1,16,苏州科达,5.59
152,工业母机,BK1004,1508.42,-85.45,-5.36,1268423568000,4.9,3,78,津荣天宇,11.4
201,盲盒经济,BK0954,1203.43,-68.21,-5.36,110462286000,5.91,1,10,沐邦高科,6.59
284,数字孪生,BK0861,1451.24,-82.27,-5.36,997366416000,3.57,4,74,延华智能,10.01
120,东数西算,BK1064,1762.04,-100.07,-5.37,1182102704000,5.21,5,54,宁波建工,10.05
96,机器人概念,BK1090,1679.93,-96.73,-5.44,6984466688000,5.2,29,453,万马股份,10.02
13,荣耀概念,BK1177,1637.11,-94.34,-5.45,1055839920000,2.91,2,49,华映科技,2.96
54,数据要素,BK1135,1158.13,-66.75,-5.45,1960776400000,5.87,8,127,中电兴发,9.96
324,AI智能体,BK0809,1094.81,-63.15,-5.45,643642720000,6.86,3,43,宏景科技,20.01
392,智能机器,BK0640,4974.61,-286.81,-5.45,3411556384000,5.03,7,166,恒为科技,9.99
202,鸿蒙概念,BK0953,1525.89,-88.16,-5.46,2233363696000,6.0,9,103,延华智能,10.01
95,麒麟电池,BK1092,1284.28,-74.2,-5.46,1274871328000,3.94,0,9,宁德时代,-2.11
285,边缘计算,BK0860,2086.24,-120.91,-5.48,3029746064000,3.91,7,117,中电兴发,9.96
360,国产软件,BK0696,3287.92,-190.93,-5.49,3224709792000,6.14,14,220,实达集团,10.09
53,光通信模块,BK1136,1333.29,-77.67,-5.5,852243440000,5.11,2,55,至纯科技,10.0
18,AI语料,BK1172,964.83,-56.13,-5.5,361742448000,7.52,1,25,岩山科技,1.01
254,IPv6,BK0897,1337.33,-77.8,-5.5,628736176000,3.36,0,12,中国联通,-2.04
268,数字货币,BK0883,1787.31,-104.19,-5.51,855867696000,4.67,7,70,ST证通,3.3
213,商汤概念,BK0942,1237.17,-72.18,-5.51,501969024000,2.81,0,14,国中水务,-1.1
10,华为海思,BK1180,1418.39,-82.81,-5.52,769604128000,6.54,2,37,长虹美菱,1.49
122,数字经济,BK1061,1255.19,-73.73,-5.55,1815786336000,6.22,8,154,中电兴发,9.96
128,虚拟数字人,BK1055,1238.14,-72.79,-5.55,3370025168000,6.79,6,75,宝通科技,5.15
98,F5G概念,BK1088,2258.65,-132.61,-5.55,543860864000,2.6,0,23,四川九洲,-0.5
273,PCB,BK0877,1716.26,-101.15,-5.57,1073080848000,4.27,1,88,光华科技,0.31
258,无线耳机,BK0893,1988.17,-117.72,-5.59,2403410720000,5.36,2,82,东尼电子,9.99
1,腾讯云,BK1189,962.62,-56.95,-5.59,656068016000,9.51,1,22,宏景科技,20.01
2,DeepSeek概念,BK1188,1262.16,-75.02,-5.61,3354231216000,6.87,14,167,赛意信息,16.36
186,汽车芯片,BK0969,1148.12,-68.26,-5.61,1261171152000,3.92,1,55,威孚高科,0.84
229,抖音概念(字节概念),BK0923,1363.49,-81.69,-5.65,824267776000,7.52,3,79,*ST富润,4.1
21,Kimi概念,BK1169,1125.09,-67.37,-5.65,533722544000,6.98,1,24,*ST龙宇,2.84
185,生物识别,BK0970,1518.12,-90.84,-5.65,1098342096000,4.28,2,49,苏州科达,5.59
136,数据安全,BK1047,1032.41,-62.48,-5.71,1048786912000,4.44,6,75,恒为科技,9.99
209,EDA概念,BK0946,1081.1,-65.52,-5.71,224050674000,3.16,0,14,隧道股份,-1.13
86,Chiplet概念,BK1101,1538.69,-93.49,-5.73,737539680000,4.34,0,29,文一科技,-2.61
266,VPN,BK0885,1292.45,-78.64,-5.74,354404432000,6.96,1,20,宁波建工,10.05
237,WiFi,BK0915,1216.82,-74.1,-5.74,583813840000,4.21,0,27,中国联通,-2.04
147,元宇宙概念,BK1009,2098.24,-129.65,-5.82,4519439872000,5.51,7,136,苏州科达,5.59
83,信创,BK1104,1832.2,-113.74,-5.84,3844669968000,6.84,12,229,宏景科技,20.01
76,AIGC概念,BK1111,1941.8,-121.02,-5.87,1977592464000,6.51,5,108,中电兴发,9.96
22,铜缆高速连接,BK1168,1521.14,-95.17,-5.89,631227584000,5.74,2,33,凯旺科技,20.01
154,激光雷达,BK1002,1514.69,-94.85,-5.89,473989024000,3.95,1,34,巨星科技,1.21
63,ChatGPT概念,BK1126,2027.5,-126.86,-5.89,2100378784000,5.39,5,73,宏景科技,20.01
61,CPO概念,BK1128,2523.12,-158.07,-5.9,1331243216000,3.88,1,44,至纯科技,10.0
62,AI芯片,BK1127,1373.88,-86.98,-5.95,1351865568000,4.69,2,26,岩山科技,1.01
28,英伟达概念,BK1161,1417.93,-89.8,-5.96,1374119504000,4.04,1,48,锦富技术,0.54
386,网络安全,BK0655,4436.85,-284.13,-6.02,4963305984000,3.81,6,129,旋极信息,3.55
265,智慧政务,BK0886,1396.24,-89.64,-6.03,706354624000,8.32,4,76,宏景科技,20.01
38,短剧互动游戏,BK1151,1151.53,-73.83,-6.03,350763792000,5.98,1,26,岩山科技,1.01
51,液冷概念,BK1138,1251.74,-80.29,-6.03,1177260032000,6.47,1,57,统一股份,1.56
351,人脑工程,BK0706,4254.58,-274.03,-6.05,363500624000,7.32,1,20,岩山科技,1.01
40,星闪概念,BK1149,1410.52,-91.42,-6.09,537530432000,4.62,1,35,ST高鸿,1.58
57,MLOps概念,BK1132,1098.97,-72.11,-6.16,188349678000,4.73,0,10,传音控股,-1.87
12,AI眼镜,BK1178,1775.29,-116.81,-6.17,1336195808000,5.39,1,77,美格智能,0.27
14,财税数字化,BK1176,1692.18,-111.52,-6.18,524799968000,6.69,2,39,宏景科技,20.01
48,混合现实,BK1141,1347.19,-90.32,-6.28,1052621024000,2.44,0,30,罗曼股份,-0.92
25,AIPC,BK1164,1548.93,-104.13,-6.3,974701296000,4.31,0,41,万源通,-0.03
8,智谱AI,BK1182,1245.58,-83.77,-6.3,437799664000,9.21,2,33,并行科技,2.57
30,Sora概念,BK1159,1576.14,-106.93,-6.35,370584528000,7.64,2,37,群兴玩具,9.98
36,多模态AI,BK1153,1184.94,-80.59,-6.37,884702000000,7.28,3,49,苏州科达,5.59
129,DRG/DIP,BK1054,1084.62,-75.36,-6.5,189075088000,7.48,0,19,ST易联众,-3.24
71,数据确权,BK1118,1598.68,-111.06,-6.5,298746848000,6.86,0,33,退市卓朗,0.0
143,华为欧拉,BK1013,1709.62,-119.18,-6.52,327229200000,9.71,0,17,宇信科技,-4.26
77,Web3.0,BK1110,1753.18,-122.89,-6.55,480802512000,6.75,0,47,衢州发展,-2.29
158,机器视觉,BK0998,1651.72,-117.56,-6.64,632549040000,7.88,0,73,*ST工智,-1.44
70,PLC概念,BK1119,1388.56,-99.84,-6.71,378431312000,5.24,0,9,英威腾,-0.58
102,数字哨兵,BK1084,1473.84,-108.1,-6.83,95864199000,5.42,0,12,ST英飞拓,-2.23
161,华为昇腾,BK0995,1460.57,-111.36,-7.08,497699920000,7.21,0,31,ST亚联,-1.96
58,同步磁阻电机,BK1131,1563.97,-120.02,-7.13,70105071000,9.59,0,6,孚日股份,-1.04
87,减速器,BK1100,1630.24,-125.76,-7.16,677570400000,9.0,2,59,襄阳轴承,10.0
110,电子身份证,BK1075,1252.4,-97.85,-7.25,344525408000,6.74,0,35,ST英飞拓,-2.23
44,机器人执行器,BK1145,1714.4,-142.05,-7.65,530983584000,7.41,0,26,英洛华,-4.08
6,人形机器人,BK1184,1435.01,-119.36,-7.68,1714822832000,6.47,3,89,万马股份,10.02
148,国资云概念,BK1008,1631.38,-138.55,-7.83,426037680000,7.49,0,18,退市卓朗,0.0
